,ABMAG,DEC,DITHER,IDX,RA,SOURCE,THETA,VEL
1506,22.3837196897,-21.5847377121,3,1506,8.24886856295,376,191.48222183,1.44484498005
1510,21.7667578759,-21.5511751535,3,1510,8.26807966406,377,158.02996335,0.680972196944
1514,23.6887769999,-21.4242637027,3,1514,7.90873599811,378,356.104899991,0.425679428784
1522,21.2502911036,-21.3233438692,3,1522,8.12861671684,380,330.728994399,0.041006108527
1534,20.618523964,-21.4152466788,3,1534,8.30879594677,383,265.357820376,11.2871727873
1542,24.8412894226,-21.2547452489,3,1542,8.05177127372,385,332.785316988,6.29470101209
1546,22.9162103925,-21.6424415253,3,1546,7.92450232345,386,357.887421008,3.25661419639
1550,25.7344058806,-21.4254945369,3,1550,7.90886564644,387,78.0339322318,5.47724042301
1558,20.6914720064,-21.6302541455,3,1558,7.97090949283,389,17.2728812167,2.86530861073
1562,22.6871707708,-21.3505909523,3,1562,8.02388372762,390,176.310884283,0.342564082897
1566,23.1606168791,-21.2165716607,3,1566,8.00921735932,391,288.08248913,24.8388676959
1574,25.5215189124,-21.526063376,3,1574,7.96590550142,393,47.5173684412,0.522308858187
1578,20.3197018873,-21.3871418713,3,1578,7.90701605996,394,340.035760431,0.390451815282
1582,25.4582040063,-21.228807962,3,1582,8.38091483623,395,122.583643808,0.0272655896614
1586,24.1344407577,-21.3870729382,3,1586,8.06545857355,396,172.167376581,27.3478674936
1590,23.4466448243,-21.2635880788,3,1590,8.30273013066,397,136.167776475,0.0167499196069
1594,25.5099596575,-21.3513068162,3,1594,8.09495237907,398,184.636060116,6.62669515821
1598,22.4301837529,-21.6821790439,3,1598,8.01558491592,399,212.065314879,6.71368974721
1602,24.0347036006,-21.5272390198,3,1602,8.00835239004,400,223.774260794,0.0239065912515
1606,24.9529135801,-21.2531145848,3,1606,8.27658066034,401,309.019824213,0.205629904342
1610,24.8960501933,-21.4656029742,3,1610,8.22563850609,402,342.062164009,0.0598430003445
1618,23.3581378242,-21.5477847692,3,1618,8.31682271057,404,315.017979752,1.96157979603
1622,25.1480758323,-21.6201234988,3,1622,8.15101918762,405,124.123592517,0.056489675612
1626,21.2332077061,-21.3654996191,3,1626,8.11135535535,406,114.81231455,0.397712450332
1630,24.2944454996,-21.5037814382,3,1630,8.16845292621,407,317.395524675,12.146504776
1634,24.8952292557,-21.2612596935,3,1634,8.22059201738,408,333.282227257,29.1297588739
1638,20.7156591403,-21.6783804534,3,1638,8.28425109529,409,136.565776045,0.201532226603
1642,25.0920329714,-21.2627435949,3,1642,8.33613929731,410,86.7989558018,0.463624409287
1646,20.7513336086,-21.6538042411,3,1646,8.04455223744,411,91.7647111966,0.0628739971475
1650,20.322286116,-21.2882486265,3,1650,7.95780117603,412,244.24072897,0.0483458517337
1658,25.632503874,-21.3299938942,3,1658,8.15342489191,414,275.811485392,0.46315302472
1666,23.5206380064,-21.6207345683,3,1666,8.10496173585,416,241.887769905,0.0158112725013
1670,24.8788135523,-21.2259096607,3,1670,8.30942700564,417,309.571280118,0.0329972101431
1678,23.8467893935,-21.5924255239,3,1678,8.0163388814,419,8.37939235532,6.45069157744
1682,20.9946821465,-21.4027745901,3,1682,7.92007561756,420,301.353437738,6.84178810066
1686,21.5199361756,-21.5951833646,3,1686,7.93597431221,421,99.9766198696,0.0107949854113
1690,25.5881330047,-21.4990379043,3,1690,7.9771392743,422,350.794042889,0.225479449371
1698,24.4574379574,-21.3948652204,3,1698,8.29546522441,424,157.883033988,0.0115419539596
1702,22.8410201804,-21.6457551339,3,1702,8.34630347175,425,14.0577173202,6.43579797022
1706,25.283301811,-21.6037322346,3,1706,8.17804836403,426,280.852909115,0.0904716117807
1714,23.0472063561,-21.4421763961,3,1714,8.21534815862,428,205.086199109,3.40801798788
1726,24.8932295923,-21.2942502031,3,1726,8.37271663324,431,188.963813584,0.342407944681
1730,21.6895416176,-21.5148288676,3,1730,8.29318010001,432,117.525339325,2.02773672531
1734,25.5518065585,-21.6066357515,3,1734,8.35372243402,433,222.863382444,4.15083038879
1738,25.5982474479,-21.560154343,3,1738,8.19697004046,434,357.885533357,0.01403779613
1742,24.726905027,-21.688602978,3,1742,8.37844113069,435,203.061438217,15.7618174564
1746,24.9614618697,-21.5199419662,3,1746,8.24921548452,436,310.614531705,14.9762802453
1750,21.8183777107,-21.3822530024,3,1750,7.89433252493,437,312.152898916,0.0243804118843
1758,22.1986982574,-21.5825877272,3,1758,8.31069519081,439,104.856202284,0.0913967254528
1762,22.3595329564,-21.3470500799,3,1762,8.11161879399,440,65.5605135768,0.41406384182
1766,25.6150011459,-21.3237690642,3,1766,7.97652005048,441,113.315809014,0.0688396009379
1770,24.9792817916,-21.3542876975,3,1770,7.94792297179,442,8.86199575279,3.77945377973
1774,25.0429399253,-21.2172342677,3,1774,8.28915204297,443,78.8713053158,6.21269074769
1778,24.1603708291,-21.4100735106,3,1778,8.21442733433,444,210.547943807,0.165982111795
1782,24.7875060382,-21.4782422057,3,1782,8.14086459318,445,247.437556247,0.124067327259
1790,25.3994732486,-21.6976213054,3,1790,8.20834964481,447,307.888356484,0.0159582831324
1798,22.4671390099,-21.4540506642,3,1798,8.16024735665,449,299.325728017,5.52794175123
1802,25.4335389644,-21.5117022491,3,1802,8.271047648,450,5.01561645633,0.080992321588
1806,24.2754932351,-21.6325081495,3,1806,8.30994520587,451,41.5359369871,0.0110857126378
1810,23.851982123,-21.5227246492,3,1810,7.94253219158,452,67.8879887749,0.804673636974
1818,25.6652851611,-21.4385718236,3,1818,8.21273437246,454,105.654047736,0.209015604073
1822,22.1751952959,-21.5017447256,3,1822,7.96654447898,455,77.9566625315,0.300505920728
1826,20.8393432108,-21.3149083898,3,1826,7.89099142683,456,31.9022135689,0.744465151988
1830,20.3617058296,-21.6733218199,3,1830,8.37350971172,457,174.847357974,0.074856577997
1834,24.8486577146,-21.2566879544,3,1834,8.29415867901,458,47.0156776328,1.87230232626
1838,23.2270111651,-21.3604399699,3,1838,8.0270291081,459,232.700351644,0.0437974842182
1842,21.435815775,-21.4900722109,3,1842,8.02952042222,460,97.5370867798,1.05264925931
1846,22.0530985092,-21.3561573405,3,1846,7.94844428007,461,226.865401089,15.7004590816
1854,24.4916706835,-21.3725851769,3,1854,8.35614275419,463,209.076088929,0.0533615869914
1858,20.51215753,-21.3658237949,3,1858,8.34757758597,464,2.20318192289,0.645351490083
1862,23.7333851068,-21.3489479872,3,1862,8.01193862317,465,72.6108661684,0.0203736110629
1866,23.6246551691,-21.2420214872,3,1866,8.08738383314,466,108.233606595,0.820166745672
1870,24.7711464856,-21.2568177282,3,1870,8.37595628302,467,299.465683139,9.63053867627
1874,21.3458075077,-21.5601941771,3,1874,8.02784199855,468,75.4917193061,0.727480756578
1878,20.9693057198,-21.6888219316,3,1878,8.3593719432,469,355.378092222,2.54092912982
1882,24.5034039637,-21.5610933253,3,1882,8.27449159097,470,183.58186403,0.0822049338702
1886,22.3272543639,-21.5180280745,3,1886,8.33237981665,471,296.303389097,0.261638488304
1890,20.7292338916,-21.5762652766,3,1890,8.32548333906,472,158.614586034,0.116458516178
1894,22.6261917004,-21.4713529346,3,1894,7.96327141528,473,352.693957831,0.205172980446
1898,24.7893827863,-21.2321236695,3,1898,8.28211959557,474,204.301999452,15.377656924
1902,22.0749550254,-21.6032832274,3,1902,8.34402843855,475,105.942238307,12.0137643317
1906,21.1932078586,-21.5092702713,3,1906,8.30910157744,476,308.977906355,0.146778170924
1910,24.5937200187,-21.2868266773,3,1910,8.24505104601,477,253.926348484,19.7286459466
1914,20.3940041159,-21.6346268616,3,1914,8.04365303202,478,256.940915271,0.919237062044
1918,20.5735150215,-21.5234076172,3,1918,8.06691407012,479,86.9084550961,2.28835599916
1922,20.1649949283,-21.4245431979,3,1922,8.00817870751,480,79.0922077719,0.0601506517391
1926,24.8101287034,-21.31483192,3,1926,7.93457243949,481,124.415801546,3.34037882447
1930,22.1205571019,-21.2694224875,3,1930,7.98656243738,482,206.927855899,4.29792613636
1934,21.2377279422,-21.5720049682,3,1934,8.19790877787,483,45.7754514176,0.0392997309163
1938,20.0153251789,-21.2238282763,3,1938,8.35604197155,484,272.252396495,0.0192745007913
1946,20.8542307146,-21.6349106802,3,1946,8.17142716145,486,270.526339702,2.24280456958
1950,25.2475247843,-21.6205134474,3,1950,8.02187648355,487,243.134612489,0.0177219971546
1954,20.6707145149,-21.481349193,3,1954,8.15819241379,488,359.591207068,26.1583650049
1958,24.5913723696,-21.2940804088,3,1958,8.29218979005,489,135.330302777,0.0132768394196
1962,23.1014104069,-21.6637873044,3,1962,8.03989371402,490,36.142901878,16.5202960821
1970,21.1949448514,-21.2987573166,3,1970,7.9002076432,492,47.5323733647,2.86364579049
1974,22.0577584237,-21.2876743832,3,1974,8.25989388727,493,160.002099176,10.647124825
1978,22.188307775,-21.5999855647,3,1978,7.90913861599,494,167.119409603,0.0469744153842
1982,21.7824269317,-21.6718809474,3,1982,8.10684008183,495,87.1683505088,0.028354031174
1986,23.8524133424,-21.3729841259,3,1986,8.30620608136,496,359.739445053,0.92706271454
1990,20.5522987458,-21.3047632896,3,1990,7.89959307305,497,328.798874823,18.9605047162
1998,23.2347191629,-21.4406811844,3,1998,8.12851051847,499,237.527960688,13.3309047889
2006,24.0298312434,-21.399552164,3,2006,7.89571376197,501,91.7678895916,0.0920482238073
2010,21.6911287298,-21.6431712423,3,2010,8.05604200681,502,78.8339957813,3.5094329429
2014,24.0759291553,-21.6342973019,3,2014,7.92065737866,503,252.958256453,1.12386549223
2018,25.2796816247,-21.4297183601,3,2018,8.18910283413,504,21.9413312499,0.0981742755338
2022,22.079530704,-21.2265686566,3,2022,8.33196856614,505,183.829740094,5.62787246094
2030,24.4734426031,-21.65036318,3,2030,7.90915628338,507,287.668536581,0.376605708679
2034,20.822125746,-21.5990194972,3,2034,7.93042826543,508,6.22598791549,0.0402388388902
2038,23.1389114797,-21.2912599264,3,2038,7.93129286073,509,76.4599429346,8.11735502932
2042,25.5502494524,-21.5771683119,3,2042,8.29293169749,510,123.086358424,18.1746279453
2046,21.7519809287,-21.5639139493,3,2046,8.29063260479,511,14.7217782086,1.67229932417
2054,22.438732673,-21.2715900461,3,2054,8.32066229939,513,22.1180000979,0.0925302973059
2058,25.0314017395,-21.5598615315,3,2058,8.34569948895,514,5.21627778609,0.280788382405
2062,24.4757054665,-21.4638989495,3,2062,8.09108620756,515,20.4000090978,3.91442990989
2066,20.1607717345,-21.4625599163,3,2066,8.03216544347,516,181.902528379,7.25222928688
2074,21.0113529097,-21.4770688382,3,2074,8.19852129114,518,109.995470627,0.0163186770355
2078,25.2814046948,-21.2979640148,3,2078,7.9599432286,519,235.038987446,3.51965048968
2082,22.373915872,-21.6000507983,3,2082,8.00438158558,520,17.3120615905,0.0224147168301
2090,25.2955388376,-21.6344881516,3,2090,8.31218147795,522,335.297255602,0.0139705645775
2094,23.7959205117,-21.2642111875,3,2094,7.9999786545,523,128.685558459,0.854767742211
2098,21.7387595002,-21.4874808986,3,2098,8.295574659,524,81.6311977826,0.227199077399
2102,25.2048897454,-21.2003035169,3,2102,8.15811266368,525,78.6675035332,3.91647614669
2106,21.5544840271,-21.3693052765,3,2106,8.19736655166,526,336.290752463,13.3124403819
2110,21.9758124336,-21.5979391669,3,2110,8.15184257327,527,166.386837797,0.538210679012
2114,23.3244149545,-21.2377091693,3,2114,8.20941858482,528,198.265607365,2.36151475815
2118,23.6112418497,-21.5531991202,3,2118,7.89257927605,529,71.4045565978,0.0195711220763
2122,22.8229826653,-21.3807849393,3,2122,7.90237141624,530,82.2368842553,0.0848779512688
2126,24.749026325,-21.3174119631,3,2126,8.23500487971,531,217.951724081,0.059702340624
2130,23.2470670252,-21.650659142,3,2130,7.97643927515,532,285.575242038,13.5567763821
2134,23.9740196081,-21.6079360693,3,2134,8.23696321954,533,190.856563258,0.0122090116211
2138,20.4719466011,-21.4866604232,3,2138,8.03264435694,534,1.23588819437,0.0653978384623
2142,25.4271057287,-21.5207121961,3,2142,7.91754396529,535,174.24436315,0.0511982681194
2146,20.4852861,-21.5396940623,3,2146,8.17796977855,536,143.039621546,22.2659004522
2154,23.7063898506,-21.5197576123,3,2154,8.05142520822,538,293.379994712,0.244610014905
2158,21.5397210446,-21.2091907496,3,2158,8.37340680537,539,166.250048818,0.512405934137
2162,25.9984515794,-21.4707729985,3,2162,7.98746574544,540,147.718656344,0.0106300698036
2166,25.1557228673,-21.4712017596,3,2166,8.06359331036,541,232.978126394,0.987009530519
2170,22.8545711078,-21.5747525125,3,2170,7.94201955561,542,336.396241084,0.0773943584238
2174,25.9922738687,-21.6051403808,3,2174,8.09088024132,543,118.05562491,0.128654178148
2178,22.4205034771,-21.5712838755,3,2178,7.93642165963,544,218.648495606,0.0156836651708
2182,22.6095815557,-21.2572002773,3,2182,8.14242930927,545,286.902965714,0.144250717897
2186,24.1306803046,-21.2570152742,3,2186,8.26135186141,546,292.559817126,0.833873602898
2190,21.5848499603,-21.6144009948,3,2190,7.89262259903,547,95.7529825337,1.27993636003
2194,22.6467546186,-21.5016900902,3,2194,7.9350779991,548,183.267924029,0.0146648099521
2198,24.0309316181,-21.4097347077,3,2198,7.91805407159,549,128.619220596,0.34405367649
2202,21.4570688715,-21.4232672422,3,2202,8.33216399786,550,275.790050639,0.0654636112032
2206,22.67627378,-21.5994055752,3,2206,8.3827378312,551,243.95372378,0.710595761055
2218,23.6821989928,-21.6348848015,3,2218,8.35670169003,554,82.1207527516,1.13736343058
2230,20.4453607577,-21.3573751377,3,2230,8.14562245445,557,299.455368298,0.16831271762
2234,22.6939061904,-21.4957746125,3,2234,8.2840834216,558,113.744514777,0.316791515742
2238,25.010916117,-21.3003520223,3,2238,8.0574006533,559,296.69406257,0.0288365476614
2242,23.8799825472,-21.2033750976,3,2242,7.94662775763,560,293.871573843,0.0166584652692
2246,22.3864496125,-21.4597743603,3,2246,8.34216169276,561,134.613974912,1.97790142431
2250,23.8667699774,-21.2575560417,3,2250,7.89208761647,562,238.351982153,0.262705419197
2254,25.564935824,-21.4396061472,3,2254,7.92948915219,563,358.919429978,15.5038565715
2258,21.3607432828,-21.5058981567,3,2258,7.95601552728,564,194.500050797,0.761329091815
2262,25.3822106717,-21.2047919152,3,2262,8.35911674247,565,167.191980385,11.3725437521
2266,21.5300291505,-21.3192227689,3,2266,8.04098780387,566,264.777860606,29.6813620318
2270,23.7310161954,-21.6322964305,3,2270,7.99665511411,567,265.831835575,0.109974035111
2278,22.9626598189,-21.5102944821,3,2278,7.93780385467,569,146.60633436,1.05934392097
2282,25.6866269795,-21.4522876679,3,2282,8.09087420286,570,238.819938499,0.270599606084
2290,24.3706198412,-21.5312860302,3,2290,8.21407405547,572,207.294277048,0.19699094135
2294,22.8659855346,-21.399449617,3,2294,8.01542299978,573,87.1964358727,0.0242402286066
2302,22.8824375097,-21.4786488923,3,2302,8.13784401463,575,254.62974222,1.36878351983
2306,21.5846149649,-21.2554251203,3,2306,8.32241227851,576,317.096567388,0.230351080404
2310,25.8300648235,-21.3315656001,3,2310,8.20701579121,577,216.900661056,0.113912059155
2314,24.7264220335,-21.5185697539,3,2314,8.26724682925,578,271.823548115,0.105318583234
2318,25.3054797662,-21.5613332163,3,2318,8.10913578646,579,322.151600007,4.1179668833
2326,25.8741457026,-21.4624916486,3,2326,8.25146003435,581,6.12622537084,0.0106928169591
2330,25.3820902243,-21.2048772352,3,2330,8.07647184802,582,77.9750211963,7.8164815309
2334,22.7718982262,-21.5519699745,3,2334,8.16624821225,583,191.561006656,0.293659888184
2338,23.5703830001,-21.2395944726,3,2338,7.93020158168,584,175.49466256,0.171709040659
2342,21.7790201654,-21.582707434,3,2342,8.18713129659,585,104.234301401,0.149402676738
2346,22.5169034135,-21.2993226693,3,2346,8.03046832605,586,347.212615033,0.0440911055966
2350,20.2829759788,-21.2673393365,3,2350,8.26131927292,587,341.795768623,0.569200325722
2354,24.3554894167,-21.6034285037,3,2354,8.04211162729,588,38.099705088,19.4160135038
2362,22.6342270132,-21.3445100347,3,2362,8.00317881472,590,261.932506857,0.0506140690791
2370,25.1746900828,-21.6464727785,3,2370,7.9600676123,592,312.764581852,1.48020414186
2374,21.6656858461,-21.3162244393,3,2374,8.03788526529,593,357.436785788,0.0193541299572
2382,21.3147926984,-21.6077492376,3,2382,8.16444169844,595,76.0869916062,0.0160042736457
2386,21.8384877769,-21.6743474938,3,2386,7.99495165318,596,181.134901535,0.251671401327
2390,24.4064492783,-21.439726325,3,2390,8.27941907114,597,338.89590858,1.05006699526
2394,23.1431367646,-21.5538642435,3,2394,8.13233480711,598,253.952817257,0.105391699193
2398,22.5139730262,-21.2925585685,3,2398,8.21006021781,599,63.8527402548,5.01209712928
2402,21.5810227801,-21.6212289502,3,2402,7.9738501484,600,335.996096261,0.0123654577935
2406,20.388570089,-21.691800338,3,2406,8.35234400176,601,61.0137254345,0.0315510150034
2410,20.1927171533,-21.2461278303,3,2410,8.2487009878,602,48.8460690859,0.266872614556
2414,24.9455100041,-21.4927353263,3,2414,7.96503638539,603,213.982957286,16.1889295551
2418,24.1219946681,-21.2731755001,3,2418,8.25181192648,604,228.278565921,0.0414955607498
2422,24.5904105186,-21.4148502037,3,2422,7.98320990785,605,26.3277965922,0.0312446199626
2426,23.707865229,-21.2595505199,3,2426,8.30483792688,606,39.3169454536,0.0413156673363
2430,20.3408471408,-21.2278678655,3,2430,7.98907942484,607,75.6303813452,17.3090868286
2434,24.0611432258,-21.6577054987,3,2434,8.37040344315,608,153.229142101,1.56602457382
2438,20.9045826217,-21.5603740119,3,2438,8.16268574097,609,174.671889752,6.3306726664
2442,25.7902019239,-21.6084476455,3,2442,8.00143155504,610,269.428675989,0.139046433314
2446,25.7140306606,-21.2219002346,3,2446,7.99661174645,611,319.717206442,1.84400240894
2454,22.6066059938,-21.2370424338,3,2454,8.20550898193,613,173.931724844,6.43013621406
2458,23.86710626,-21.2073689933,3,2458,8.04163043307,614,168.327684889,0.0525389508877
2470,24.3595933161,-21.2295920225,3,2470,8.29695080481,617,21.8730837925,0.132191402935
2474,21.9306322222,-21.3953243899,3,2474,8.02258688492,618,191.956396758,0.119827742376
2478,23.0437292366,-21.2892536613,3,2478,8.38083085909,619,134.167874392,7.16765042795
2482,21.1809776697,-21.2128169968,3,2482,8.32618205843,620,294.586255984,0.400128858602
2486,23.7776567062,-21.4642897181,3,2486,8.11426653781,621,279.283513158,0.148954028717
2490,25.9341800992,-21.5916472506,3,2490,8.0576604223,622,197.273672095,0.188786035958
2494,21.6394467013,-21.3673161333,3,2494,7.90486126639,623,298.998948431,0.0962482812748
2498,20.3346715239,-21.6708516774,3,2498,8.38452066867,624,123.401905507,9.74907748815
2502,20.5671815905,-21.5452380041,3,2502,8.23148254146,625,3.1706972033,5.71590157775
2506,22.9567754561,-21.5115802433,3,2506,7.98454781565,626,125.40067818,0.305766667924
2510,25.3108026926,-21.2977736349,3,2510,7.91237676351,627,237.068863051,1.52102523527
2514,20.3006968781,-21.6879694396,3,2514,7.89654335618,628,117.690750917,0.321927146638
2518,22.9891388428,-21.5391689603,3,2518,8.22095846594,629,327.173491419,0.358242461115
2522,22.5156252006,-21.5466479217,3,2522,7.943729059,630,142.089375784,0.194615121451
2526,24.0925853623,-21.3689766171,3,2526,8.04501752933,631,278.750459967,1.44097019012
2530,23.7201704974,-21.2623178159,3,2530,8.04398376654,632,66.2436395015,0.141172430069
2542,23.1388453093,-21.489002216,3,2542,8.37865942272,635,246.883406524,0.517144657353
2546,20.575369904,-21.4490121633,3,2546,8.34223395915,636,268.46324159,1.19688328715
2550,22.7944088834,-21.539458367,3,2550,8.28809188006,637,284.207515193,0.0416556915785
2554,21.6089731802,-21.6019395021,3,2554,7.92301670812,638,359.681526543,1.71026325335
2558,22.3196186008,-21.2547474295,3,2558,8.24850527582,639,177.259701924,0.0795849216165
2566,24.7063524219,-21.5658884819,3,2566,7.96574015529,641,155.883246089,0.0105552882491
2570,24.1579480122,-21.4305869961,3,2570,8.21336157224,642,88.2597120362,0.274991158086
2574,21.4593867227,-21.4975930016,3,2574,7.90460573651,643,237.470789727,0.121632826756
2578,25.2046177353,-21.6815676426,3,2578,8.26675872242,644,99.5546633249,0.0584717858683
2582,23.2955400673,-21.3548015704,3,2582,8.33344039597,645,245.847230781,19.7375041151
2586,20.9603748828,-21.266050774,3,2586,7.89520641229,646,331.850841708,0.105286185311
2590,23.8182227354,-21.3956376294,3,2590,8.05371152352,647,244.105588264,0.0310945361535
2594,25.2798205976,-21.6256176793,3,2594,8.30472209148,648,48.155525932,4.04539217573
2598,23.5217263283,-21.4897211056,3,2598,7.9462087478,649,99.5849682169,3.06262173759
2602,25.0616868446,-21.5984130572,3,2602,7.90267399611,650,326.286250734,2.22029757754
2606,25.1215160875,-21.6152128789,3,2606,8.2971208365,651,261.557244461,2.15721807569
2610,25.1654172007,-21.5535830658,3,2610,8.01689958355,652,343.613857061,14.4439866215
2614,20.5094247543,-21.2539178847,3,2614,8.01369432157,653,244.540183507,11.9087425049
2618,22.1434426039,-21.2784770485,3,2618,7.96902457105,654,169.659450509,0.540135439374
2622,21.2548897872,-21.3031690146,3,2622,8.02803144051,655,76.1747541071,0.0821455181748
2626,25.9002222142,-21.2359651847,3,2626,8.10413118822,656,179.981496558,1.26844661971
2630,24.0312964562,-21.6459032902,3,2630,8.01937419785,657,45.7888615997,1.32618746645
2634,25.4594653412,-21.5905275432,3,2634,8.07351760575,658,334.147596969,0.277420047085
2638,23.3363536704,-21.6770951361,3,2638,8.0659173895,659,43.6633654141,9.93881937382
2642,21.5928601856,-21.6933511803,3,2642,8.05439428123,660,114.904806377,28.558219323
2646,20.6567628207,-21.3793945551,3,2646,8.04168333016,661,97.8529628553,0.011138071018
2654,23.6724401426,-21.4151758699,3,2654,8.02592043186,663,68.5180557345,12.4926135681
2658,24.162190766,-21.2649011959,3,2658,8.34016623413,664,88.4686577946,4.01038906805
2662,25.8716145903,-21.5566807311,3,2662,8.37349932793,665,39.0455672453,0.0891509227314
2670,22.5316962427,-21.2891945793,3,2670,8.07674900556,667,53.5606703326,1.06131651919
2674,25.4853988794,-21.6864999109,3,2674,8.21473597324,668,61.2109708948,7.01281803189
2678,23.1299522056,-21.2375235338,3,2678,8.04519022741,669,224.028184927,4.17983736579
2682,24.0857012073,-21.5252841193,3,2682,8.29334395057,670,143.503626404,11.5679053609
2686,25.0920017918,-21.6832911584,3,2686,8.29238662679,671,274.504073957,0.0128676406151
2690,23.0492029822,-21.5915679514,3,2690,8.28719943938,672,194.918944095,0.0551191847818
2694,24.9554982716,-21.6595335641,3,2694,7.94574887393,673,37.8992439434,0.224541913879
2698,21.2940362959,-21.2776044639,3,2698,8.29580087503,674,72.1478901146,0.0333107091862
2702,24.2334858311,-21.6722149975,3,2702,8.27977845797,675,81.8602752813,0.0915401195619
2706,21.9950989954,-21.6694477906,3,2706,8.33360758236,676,74.4529952415,22.5549779004
2710,24.816941393,-21.3925027232,3,2710,8.05060967339,677,178.942095715,3.40326686086
2714,22.0902638203,-21.5913374621,3,2714,7.94251891046,678,106.138608793,21.6735889084
2718,24.1892539239,-21.5327667002,3,2718,7.97056169687,679,217.467342992,0.450805613833
2730,21.4885556492,-21.3353777833,3,2730,8.00845111027,682,202.293502091,1.01596515176
2734,25.9727080773,-21.5590907739,3,2734,8.29286538773,683,323.802408499,0.0470424146363
2738,20.0256586612,-21.6334171561,3,2738,8.3517368793,684,21.9073231103,15.8012674027
2742,22.4415950269,-21.6659797693,3,2742,8.38234452314,685,10.9088798681,0.193782010182
2750,25.7257591137,-21.6384479048,3,2750,8.14788032427,687,99.2231704343,2.88510868742
2754,23.3930942933,-21.6607286005,3,2754,8.2400422714,688,87.3244784017,0.0142055902697
2766,21.1153724566,-21.3554292823,3,2766,8.29778105919,691,21.2552752067,6.01408087079
2770,20.1596904021,-21.4533229867,3,2770,8.06704135119,692,188.473859202,14.2539207344
2774,20.7785157236,-21.3895974255,3,2774,8.3778813254,693,341.716983853,0.175685926764
2778,22.0590786479,-21.4513815839,3,2778,8.08294292675,694,159.427257064,0.303179056487
2782,24.3651561172,-21.3276446586,3,2782,7.89826861189,695,46.1827595762,1.34073506789
2786,22.7761474262,-21.3982331275,3,2786,7.89933889378,696,339.690437121,0.0100607526402
2790,24.206478909,-21.6122432103,3,2790,8.1611632985,697,192.712036885,5.26243762656
2794,23.4824510697,-21.5286578559,3,2794,8.11143221778,698,92.4083060637,18.994583889
2802,22.9233861247,-21.474560883,3,2802,8.07404272627,700,95.6486227974,6.30195023785
2806,22.9816523749,-21.3604152383,3,2806,8.09953911228,701,126.191041335,5.95716922078
2810,21.0215531651,-21.6136490507,3,2810,8.0929418767,702,29.5361097621,1.56147640083
2814,23.0489150552,-21.3645335029,3,2814,8.38628443664,703,221.552286803,20.8437201768
2818,25.5430670212,-21.3510230338,3,2818,7.96833938519,704,274.400886124,0.12527501806
2826,24.982605586,-21.2331889333,3,2826,8.02473505864,706,264.377497464,22.0381558078
2830,25.7091689106,-21.502842755,3,2830,8.37449662132,707,22.4068678069,0.0912895879173
2834,20.0281893554,-21.5269384215,3,2834,8.18489029982,708,196.737121319,0.0840972507926
2838,23.9655582626,-21.3609214912,3,2838,8.24255257905,709,13.5727389828,2.67617854701
2842,22.3057685578,-21.2398946951,3,2842,8.21497481803,710,319.775356672,0.0480771507067
2846,25.4234791473,-21.2808813658,3,2846,8.26768224946,711,175.027409991,0.121035471424
2850,23.6515514845,-21.4197155105,3,2850,8.33294987806,712,291.715848003,4.48057572398
2854,22.1908958708,-21.6725001273,3,2854,8.01640886571,713,109.527387379,1.99075204367
2858,20.7077685809,-21.4570889361,3,2858,8.0039875861,714,247.91643558,0.140345166306
2862,20.2996510592,-21.3896198617,3,2862,8.19133064993,715,330.732646631,0.0635921957419
2866,24.3042123522,-21.2775979614,3,2866,8.0055455887,716,121.784090225,27.2714274937
2870,25.6933783317,-21.5979344764,3,2870,8.25507947419,717,112.835642708,6.0364707535
2874,22.4002894119,-21.4672051692,3,2874,8.22190714987,718,213.577373888,0.627451211391
2878,21.6928983513,-21.3794310561,3,2878,8.00970191452,719,3.88934874508,0.365854202701
2882,20.4528781929,-21.3560996404,3,2882,7.98276181681,720,226.11293898,1.59743921961
2886,24.487370212,-21.6763413447,3,2886,8.04577558015,721,141.684271809,4.41927380013
2898,23.2436018457,-21.2729316289,3,2898,8.26968148038,724,11.4673896949,0.358323954734
2906,25.204038481,-21.3930446708,3,2906,8.14148233638,726,53.3258905495,4.46840716647
2910,22.6482192719,-21.429500432,3,2910,8.18190283087,727,247.414658843,0.187292533726
2914,22.758044928,-21.525077713,3,2914,8.02199706997,728,174.808622337,7.41152148314
2918,24.889345711,-21.5056485258,3,2918,8.24690951991,729,124.071507278,0.139522231753
2926,22.4619059063,-21.371107207,3,2926,8.21511873908,731,26.1297329416,0.0192568163494
2930,21.5960024926,-21.467530275,3,2930,8.14133619189,732,88.0984064369,0.30252188249
2934,24.4202240873,-21.5206346641,3,2934,8.10567947364,733,186.514844475,0.0986600511466
2938,23.1757224553,-21.2034014418,3,2938,8.24887467887,734,269.492148689,5.46382781644
2942,24.2218537119,-21.2300478154,3,2942,7.89618877536,735,89.7680037348,11.6841006251
2946,25.785332141,-21.2379313612,3,2946,7.9298345102,736,171.153065873,1.79204277224
2950,24.5560478065,-21.2376944658,3,2950,8.17838341228,737,290.729687868,3.15089240488
2954,21.0943488509,-21.5218716752,3,2954,8.2979495941,738,347.738222445,6.59932008581
2958,22.7685089765,-21.2831111435,3,2958,8.17072012973,739,230.059899864,0.423304298904
2966,21.5440103977,-21.243591087,3,2966,7.9992908646,741,183.32040286,5.67005699896
