,ABMAG,DEC,DITHER,IDX,RA,SOURCE,THETA,VEL
1275,25.9460676318,-21.4821840788,4,1275,8.06526367074,318,293.21552903,26.4225899971
1279,25.400879314,-21.3450143147,4,1279,7.90022296974,319,329.003275651,0.0366795265185
1283,20.9085546754,-21.3905168838,4,1283,8.2922457325,320,75.8521173128,29.3153411761
1287,23.646048511,-21.6921243904,4,1287,7.99387383607,321,168.91256826,0.359955885889
1291,22.8692258803,-21.465816871,4,1291,7.96106724278,322,116.466074993,4.93880065541
1295,24.9717466788,-21.2588606715,4,1295,8.23951354727,323,162.459236445,1.78987694319
1299,25.5765527057,-21.315609369,4,1299,7.91815356679,324,261.873018285,22.8761390201
1303,24.9725906489,-21.3747917703,4,1303,8.01794478671,325,260.957678775,8.99391175785
1307,20.1606022215,-21.3892472575,4,1307,8.14513452481,326,229.417119141,0.189850462926
1311,25.3416249095,-21.29167051,4,1311,8.38761476262,327,122.112547686,0.108362061887
1315,20.9857908794,-21.5541145002,4,1315,7.96329293276,328,80.6986892453,0.854910380539
1319,22.0038336476,-21.5029306965,4,1319,8.11467604784,329,168.375874702,0.326979249731
1323,22.2638069568,-21.3846905664,4,1323,8.19072003791,330,269.539835019,0.0736290901411
1327,24.9096856048,-21.2893921034,4,1327,7.93869404032,331,66.0327271558,0.560186431996
1331,21.1883185215,-21.5392883841,4,1331,8.03448038466,332,8.69722456146,0.449881974054
1335,21.0561562819,-21.615438768,4,1335,8.25081513789,333,37.810617018,2.06921185907
1339,25.9546163179,-21.55860861,4,1339,8.17041097848,334,46.4238675041,28.6056166949
1343,20.2681924661,-21.4804729286,4,1343,8.30911700666,335,167.222073395,0.692418002661
1347,21.8650933147,-21.645523756,4,1347,8.17602808677,336,128.269919899,26.3033137908
1351,22.4695014271,-21.3867967875,4,1351,7.98402634056,337,331.005464247,7.83494643487
1355,21.3515795223,-21.251718567,4,1355,8.19776221127,338,74.9296909306,0.168893376533
1359,21.6236172849,-21.5287612911,4,1359,8.33332725027,339,137.071169251,0.808207335569
1363,20.6433063603,-21.2213123637,4,1363,8.15207761914,340,7.70316242873,14.6334753072
1367,24.8661239951,-21.4901692294,4,1367,8.2031141781,341,21.5439157329,0.179246910169
1371,21.4758805262,-21.4321407056,4,1371,8.14253731151,342,301.598756098,0.0582587942931
1375,23.8031102943,-21.21712161,4,1375,8.34313076547,343,252.780977491,22.6185591632
1379,22.1626273409,-21.3449725204,4,1379,8.09666849636,344,33.5767223395,0.0764120419718
1383,20.0291761266,-21.4509931439,4,1383,8.15873040053,345,284.883363234,15.268828186
1387,21.4833253876,-21.322718089,4,1387,8.06131775272,346,142.69843654,0.0188593286153
1391,24.9794431712,-21.4633380709,4,1391,7.95479477533,347,52.3061194954,0.0411278556471
1395,22.4669619338,-21.3393042276,4,1395,8.22237118078,348,354.573817921,3.79813919194
1399,20.5394875039,-21.5850681415,4,1399,8.3618869363,349,42.839456836,21.7577803442
1403,25.8484249991,-21.6615324373,4,1403,8.19638075181,350,50.761532952,0.100596005146
1407,23.9141735842,-21.4004761755,4,1407,8.31141115534,351,307.410993158,0.271591956173
1411,23.9369335179,-21.4382871972,4,1411,7.99893586131,352,261.914559843,0.513888920134
1415,25.565097625,-21.4696043029,4,1415,8.34169931987,353,24.886557023,0.49242490426
1419,25.5981357126,-21.6415600001,4,1419,7.89457256328,354,223.714810501,1.70194708998
1423,25.2695395333,-21.2297740559,4,1423,7.99630999633,355,155.876373122,28.4579895039
1427,22.4091518738,-21.6444672767,4,1427,7.95642095633,356,319.457140231,2.03830700217
1431,21.6736979666,-21.2198037868,4,1431,8.33991009517,357,222.483568433,20.6161938883
1435,22.88554998,-21.5411386592,4,1435,8.34499093999,358,237.891773341,0.921374332922
1439,24.5409249882,-21.559084372,4,1439,8.18052494329,359,170.801996631,0.0159958073651
1443,23.053295481,-21.2300008591,4,1443,7.93388725236,360,1.84377225548,0.554384009585
1447,22.2516391319,-21.2192124328,4,1447,7.94788773659,361,138.361771506,2.90810504448
1451,23.5865099844,-21.349476248,4,1451,8.2754777672,362,106.684382268,0.793525014314
1455,23.8529791119,-21.2224228525,4,1455,8.25627215328,363,197.835335534,0.519014678726
1459,25.8711790741,-21.6125104064,4,1459,7.93355965688,364,172.970714764,0.0179381836988
1463,23.7292291714,-21.2719985342,4,1463,8.06911472006,365,320.185864861,1.96387966522
1467,22.3604025896,-21.3908527925,4,1467,8.27664170508,366,53.115843319,0.235472458001
1471,25.6090302302,-21.5518047399,4,1471,7.95661876563,367,25.2076483559,3.84252102942
1475,24.3909244778,-21.4011407415,4,1475,8.15403397357,368,172.497767663,19.3893936114
1479,22.5834177907,-21.6449932884,4,1479,8.26772383154,369,44.9161679271,2.01306729859
1483,22.7571027608,-21.3040777352,4,1483,8.02624974426,370,259.590382409,0.290782591881
1487,25.9927424532,-21.3782405084,4,1487,8.17343888592,371,77.6055336587,3.3090705427
1491,25.781589105,-21.6464542517,4,1491,8.12834360882,372,87.4639315703,0.0999710954342
1495,20.0391176176,-21.5904680374,4,1495,8.16796103029,373,220.413146909,1.80643636453
1499,25.0757310237,-21.5606756071,4,1499,8.1119949331,374,283.952473032,26.559013442
1503,22.1748868034,-21.4633730612,4,1503,8.23676325605,375,245.448566436,0.999028317512
1507,22.3837196897,-21.5847599713,4,1507,8.24875898144,376,191.48222183,1.44484498005
1511,21.7667578759,-21.5511554366,4,1511,8.2680307895,377,158.02996335,0.680972196944
1515,23.6887769999,-21.4242659406,4,1515,7.90876886619,378,356.104899991,0.425679428784
1519,21.0598134766,-21.6317767738,4,1519,8.22400256806,379,224.219592374,29.7508597589
1523,21.2502911036,-21.3233454208,4,1523,8.12861948518,380,330.728994399,0.041006108527
1527,21.297729347,-21.4747100128,4,1527,7.94008994833,381,53.7739827551,0.0283460078988
1531,23.368560946,-21.4971790431,4,1531,8.19731049754,382,286.224986117,2.99284641042
1535,20.618523964,-21.4161173499,4,1535,8.30872524909,383,265.357820376,11.2871727873
1539,21.8679558614,-21.6210899168,4,1539,8.25699377388,384,55.4488950997,0.324600000737
1543,24.8412894226,-21.2549680395,4,1543,8.05220450414,385,332.785316988,6.29470101209
1547,22.9162103925,-21.6424508162,4,1547,7.92475418796,386,357.887421008,3.25661419639
1551,25.7344058806,-21.4250798534,4,1551,7.90895353348,387,78.0339322318,5.47724042301
1555,24.2873420512,-21.2143620059,4,1555,8.17070130867,388,70.2152739639,13.2453011728
1559,20.6914720064,-21.6301883023,4,1559,7.97112124404,389,17.2728812167,2.86530861073
1563,22.6871707708,-21.3505892464,4,1563,8.02385727084,390,176.310884283,0.342564082897
1567,23.1606168791,-21.2183990472,4,1567,8.00981402318,391,288.08248913,24.8388676959
1571,25.3780211781,-21.2020973774,4,1571,7.89966616484,392,236.714273894,0.0542812684803
1575,25.5215189124,-21.5260335651,4,1575,7.96593280144,393,47.5173684412,0.522308858187
1579,20.3197018873,-21.3871521887,4,1579,7.90704446188,394,340.035760431,0.390451815282
1583,25.4582040063,-21.228806184,4,1583,8.38091369986,395,122.583643808,0.0272655896614
1587,24.1344407577,-21.3867845016,4,1587,8.06336181421,396,172.167376581,27.3478674936
1591,23.4466448243,-21.263587181,4,1591,8.30272919554,397,136.167776475,0.0167499196069
1595,25.5099596575,-21.3513482682,4,1595,8.09444120399,398,184.636060116,6.62669515821
1599,22.4301837529,-21.6824548845,4,1599,8.01514459641,399,212.065314879,6.71368974721
1603,24.0347036006,-21.5272402998,4,1603,8.00835105408,400,223.774260794,0.0239065912515
1607,24.9529135801,-21.2531269489,4,1607,8.27659067969,401,309.019824213,0.205629904342
1611,24.8960501933,-21.4656044006,4,1611,8.22564291233,402,342.062164009,0.0598430003445
1615,23.3621753231,-21.4864486964,4,1615,8.24441453365,403,289.990286258,14.3865248543
1619,23.3581378242,-21.5478920818,4,1619,8.31693009051,404,315.017979752,1.96157979603
1623,25.1480758323,-21.6201198796,4,1623,8.1510167351,405,124.123592517,0.056489675612
1627,21.2332077061,-21.3654716807,4,1627,8.11134243872,406,114.81231455,0.397712450332
1631,24.2944454996,-21.5044177841,4,1631,8.16914483868,407,317.395524675,12.146504776
1635,24.8952292557,-21.2622732673,4,1635,8.22260572809,408,333.282227257,29.1297588739
1639,20.7156591403,-21.6783697301,4,1639,8.28423976933,409,136.565776045,0.201532226603
1643,25.0920329714,-21.2627077701,4,1643,8.33614130088,410,86.7989558018,0.463624409287
1647,20.7513336086,-21.6537993775,4,1647,8.04455208759,411,91.7647111966,0.0628739971475
1651,20.322286116,-21.2882519963,4,1651,7.95779954997,412,244.24072897,0.0483458517337
1655,22.8237839479,-21.4711182667,4,1655,8.26540382353,413,245.538568487,0.565797076184
1659,25.632503874,-21.3300295543,4,1659,8.15342852135,414,275.811485392,0.46315302472
1663,25.6852298712,-21.473265284,4,1663,8.2762187823,415,168.147414341,24.7446740127
1667,23.5206380064,-21.6207356476,4,1667,8.10496115925,416,241.887769905,0.0158112725013
1671,24.8788135523,-21.2259116292,4,1671,8.30942863245,417,309.571280118,0.0329972101431
1675,21.5075274295,-21.3787385631,4,1675,8.15868580589,418,68.5950318495,0.0948668937284
1679,23.8467893935,-21.5923527723,4,1679,8.01683278377,419,8.37939235532,6.45069157744
1683,20.9946821465,-21.4032267688,4,1683,7.92035112452,420,301.353437738,6.84178810066
1687,21.5199361756,-21.5951825418,4,1687,7.93597416747,421,99.9766198696,0.0107949854113
1691,25.5881330047,-21.4990406961,4,1691,7.97715649983,422,350.794042889,0.225479449371
1695,25.3839896182,-21.4023903419,4,1695,8.10962732174,423,272.958204051,0.011172972289
1699,24.4574379574,-21.3948648841,4,1699,8.29546439688,424,157.883033988,0.0115419539596
1703,22.8410201804,-21.6456341509,4,1703,8.34678663416,425,14.0577173202,6.43579797022
1707,25.283301811,-21.6037391112,4,1707,8.17804968238,426,280.852909115,0.0904716117807
1711,21.0241928223,-21.4702798761,4,1711,8.0351029914,427,128.501692244,2.99935943969
1715,23.0472063561,-21.4422882226,4,1715,8.21510928497,428,205.086199109,3.40801798788
1719,23.5950838837,-21.2713844221,4,1719,8.20910098453,429,357.329082691,0.554337146712
1723,20.223463785,-21.4116384687,4,1723,8.14178046904,430,212.85235451,0.0323441637113
1727,24.8932295923,-21.294254332,4,1727,8.37269045726,431,188.963813584,0.342407944681
1731,21.6895416176,-21.5146897005,4,1731,8.29310757599,432,117.525339325,2.02773672531
1735,25.5518065585,-21.6068542765,4,1735,8.35348697153,433,222.863382444,4.15083038879
1739,25.5982474479,-21.5601543831,4,1739,8.19697112614,434,357.885533357,0.01403779613
1743,24.726905027,-21.6890808105,4,1743,8.37731877545,435,203.061438217,15.7618174564
1747,24.9614618697,-21.5208218037,4,1747,8.24996998359,436,310.614531705,14.9762802453
1751,21.8183777107,-21.3822544012,4,1751,7.89433379122,437,312.152898916,0.0243804118843
1755,20.9513014128,-21.2790268906,4,1755,8.03420757917,438,354.498049138,0.533175248493
1759,22.1986982574,-21.5825808903,4,1759,8.31069337724,439,104.856202284,0.0913967254528
1763,22.3595329564,-21.347020906,4,1763,8.11163205212,440,65.5605135768,0.41406384182
1767,25.6150011459,-21.3237641716,4,1767,7.97651794181,441,113.315809014,0.0688396009379
1771,24.9792817916,-21.3542426365,4,1771,7.94821197941,442,8.86199575279,3.77945377973
1775,25.0429399253,-21.2167624965,4,1775,8.28924484621,443,78.8713053158,6.21269074769
1779,24.1603708291,-21.4100800395,4,1779,8.21441627157,444,210.547943807,0.165982111795
1783,24.7875060382,-21.4782510726,4,1783,8.14086090906,445,247.437556247,0.124067327259
1787,22.7874163501,-21.4316148257,4,1787,8.03280941346,446,233.04846653,0.0700229664154
1791,25.3994732486,-21.6976222801,4,1791,8.20835040328,447,307.888356484,0.0159582831324
1795,25.8221019418,-21.6968656492,4,1795,8.07409893051,448,252.398555673,0.937786933852
1799,22.4671390099,-21.4544236574,4,1799,8.16045689095,449,299.325728017,5.52794175123
1803,25.4335389644,-21.5117017011,4,1803,8.27105389215,450,5.01561645633,0.080992321588
1807,24.2754932351,-21.6325075806,4,1807,8.30994584808,451,41.5359369871,0.0110857126378
1811,23.851982123,-21.5226669543,4,1811,7.94255563315,452,67.8879887749,0.804673636974
1815,23.154866564,-21.3792747392,4,1815,8.14531786701,453,316.9302625,0.0119268797403
1819,25.6652851611,-21.4385562475,4,1819,8.21273000768,454,105.654047736,0.209015604073
1823,22.1751952959,-21.5017219808,4,1823,7.96654933154,455,77.9566625315,0.300505920728
1827,20.8393432108,-21.3148779416,4,1827,7.89104033969,456,31.9022135689,0.744465151988
1831,20.3617058296,-21.6733212996,4,1831,8.37350394183,457,174.847357974,0.074856577997
1835,24.8486577146,-21.2565819533,4,1835,8.29425747237,458,47.0156776328,1.87230232626
1839,23.2270111651,-21.3604426662,4,1839,8.02702705408,459,232.700351644,0.0437974842182
1843,21.435815775,-21.4899914481,4,1843,8.02950973641,460,97.5370867798,1.05264925931
1847,22.0530985092,-21.3570440515,4,1847,7.94761350565,461,226.865401089,15.7004590816
1851,23.9459340358,-21.2304017282,4,1851,8.13035379996,462,292.633527193,0.0989119009593
1855,24.4916706835,-21.3725871838,4,1855,8.35613914488,463,209.076088929,0.0533615869914
1859,20.51215753,-21.3658218749,4,1859,8.34762749407,464,2.20318192289,0.645351490083
1863,23.7333851068,-21.3489464825,4,1863,8.0119390944,465,72.6108661684,0.0203736110629
1867,23.6246551691,-21.2419612,4,1867,8.08736397253,466,108.233606595,0.820166745672
1871,24.7711464856,-21.257466647,4,1871,8.3763229107,467,299.465683139,9.63053867627
1875,21.3458075077,-21.5601396713,4,1875,8.02785610312,468,75.4917193061,0.727480756578
1879,20.9693057198,-21.6888377774,4,1879,8.35956795125,469,355.378092222,2.54092912982
1883,24.5034039637,-21.5610937228,4,1883,8.2744852414,470,183.58186403,0.0822049338702
1887,22.3272543639,-21.5180462266,4,1887,8.33238878935,471,296.303389097,0.261638488304
1891,20.7292338916,-21.5762619901,4,1891,8.32547494666,472,158.614586034,0.116458516178
1895,22.6261917004,-21.4713549539,4,1895,7.9632871651,473,352.693957831,0.205172980446
1899,24.7893827863,-21.2326134536,4,1899,8.28103494502,474,204.301999452,15.377656924
1903,22.0749550254,-21.6023892182,4,1903,8.34377306064,475,105.942238307,12.0137643317
1907,21.1932078586,-21.509279102,4,1907,8.30910872278,476,308.977906355,0.146778170924
1911,24.5937200187,-21.2882938268,4,1911,8.24462830587,477,253.926348484,19.7286459466
1915,20.3940041159,-21.6346961633,4,1915,8.04363695717,478,256.940915271,0.919237062044
1919,20.5735150215,-21.5232307745,4,1919,8.0669236214,479,86.9084550961,2.28835599916
1923,20.1649949283,-21.4245386268,4,1923,8.0081795884,480,79.0922077719,0.0601506517391
1927,24.8101287034,-21.3146186532,4,1927,7.93442632624,481,124.415801546,3.34037882447
1931,22.1205571019,-21.2695731228,4,1931,7.98626587644,482,206.927855899,4.29792613636
1935,21.2377279422,-21.5720027886,4,1935,8.19791089922,483,45.7754514176,0.0392997309163
1939,20.0153251789,-21.2238297669,4,1939,8.35604203017,484,272.252396495,0.0192745007913
1943,21.6071797028,-21.4824780279,4,1943,8.23532866715,485,155.805696093,0.920759728805
1947,20.8542307146,-21.6350842479,4,1947,8.17142875595,486,270.526339702,2.24280456958
1951,25.2475247843,-21.6205146709,4,1951,8.02187586376,487,243.134612489,0.0177219971546
1955,20.6707145149,-21.4813636369,4,1955,8.16021680981,488,359.591207068,26.1583650049
1959,24.5913723696,-21.2940796865,4,1959,8.29218905931,489,135.330302777,0.0132768394196
1963,23.1014104069,-21.663033221,4,1963,8.04092619571,490,36.142901878,16.5202960821
1967,20.2359799054,-21.5912500689,4,1967,7.98167191674,491,313.982738451,0.0149768072627
1971,21.1949448514,-21.2985938342,4,1971,7.90035727731,492,47.5323733647,2.86364579049
1975,22.0577584237,-21.2873925863,4,1975,8.25911956832,493,160.002099176,10.647124825
1979,22.188307775,-21.5999847543,4,1979,7.90913507203,494,167.119409603,0.0469744153842
1983,21.7824269317,-21.6718787557,4,1983,8.10684019024,495,87.1683505088,0.028354031174
1987,23.8524133424,-21.3729844522,4,1987,8.30627782783,496,359.739445053,0.92706271454
1991,20.5522987458,-21.3055234623,4,1991,7.90084821186,497,328.798874823,18.9605047162
1995,20.4971046364,-21.6751213835,4,1995,8.14466402746,498,236.701647341,0.0263090038206
1999,23.2347191629,-21.4415515861,4,1999,8.12795660844,499,237.527960688,13.3309047889
2003,21.8578527125,-21.6290991093,4,2003,7.90477962755,500,194.734495288,0.194782585653
2007,24.0298312434,-21.3995450436,4,2007,7.89571354219,501,91.7678895916,0.0920482238073
2011,21.6911287298,-21.6429047817,4,2011,8.05609460315,502,78.8339957813,3.5094329429
2015,24.0759291553,-21.6343804609,4,2015,7.92063188811,503,252.958256453,1.12386549223
2019,25.2796816247,-21.4297155211,4,2019,8.1891098817,504,21.9413312499,0.0981742755338
2023,22.079530704,-21.2265977479,4,2023,8.33153398659,505,183.829740094,5.62787246094
2027,21.5429302795,-21.6858924378,4,2027,8.09630398181,506,320.543667843,1.20907500693
2031,24.4734426031,-21.6503909514,4,2031,7.90916512955,507,287.668536581,0.376605708679
2035,20.822125746,-21.5990191595,4,2035,7.93043136123,508,6.22598791549,0.0402388388902
2039,23.1389114797,-21.2906491687,4,2039,7.93143994237,509,76.4599429346,8.11735502932
2043,25.5502494524,-21.5759898187,4,2043,8.29216384723,510,123.086358424,18.1746279453
2047,21.7519809287,-21.5638810597,4,2047,8.29075777856,511,14.7217782086,1.67229932417
2051,24.5051267636,-21.4874637281,4,2051,7.89400425045,512,205.760036322,19.457743907
2055,22.438732673,-21.2715873499,4,2055,8.32066893351,513,22.1180000979,0.0925302973059
2059,25.0314017395,-21.5598595558,4,2059,8.34572112972,514,5.21627778609,0.280788382405
2063,24.4757054665,-21.4637933511,4,2063,8.09137015287,515,20.4000090978,3.91442990989
2067,20.1607717345,-21.4625785499,4,2067,8.03160448852,516,181.902528379,7.25222928688
2071,25.364717156,-21.4502044572,4,2071,8.31151284796,517,167.215635781,0.0387385266014
2075,21.0113529097,-21.4770676514,4,2075,8.19852085929,518,109.995470627,0.0163186770355
2079,25.2814046948,-21.2981872521,4,2079,7.95978714243,519,235.038987446,3.51965048968
2083,22.373915872,-21.6000502821,4,2083,8.00438324172,520,17.3120615905,0.0224147168301
2087,20.3144254823,-21.4475627535,4,2087,8.31099722826,521,44.0220630541,1.35929916965
2091,25.2955388376,-21.6344886035,4,2091,8.31218246021,522,335.297255602,0.0139705645775
2095,23.7959205117,-21.2641595499,4,2095,7.99993730636,523,128.685558459,0.854767742211
2099,21.7387595002,-21.4874635025,4,2099,8.29557721816,524,81.6311977826,0.227199077399
2103,25.2048897454,-21.2000063226,4,2103,8.15817222427,525,78.6675035332,3.91647614669
2107,21.5544840271,-21.3697195459,4,2107,8.19830987005,526,336.290752463,13.3124403819
2111,21.9758124336,-21.5979293632,4,2111,8.15180209025,527,166.386837797,0.538210679012
2115,23.3244149545,-21.2377664511,4,2115,8.20924503123,528,198.265607365,2.36151475815
2119,23.6112418497,-21.5531976847,4,2119,7.89257975905,529,71.4045565978,0.0195711220763
2123,22.8229826653,-21.3807784307,4,2123,7.90237230355,530,82.2368842553,0.0848779512688
2127,24.749026325,-21.3174148046,4,2127,8.23500123632,531,217.951724081,0.059702340624
2131,23.2470670252,-21.6516698002,4,2131,7.97672098529,532,285.575242038,13.5567763821
2135,23.9740196081,-21.6079362472,4,2135,8.23696229157,533,190.856563258,0.0122090116211
2139,20.4719466011,-21.4866603141,4,2139,8.03264941703,534,1.23588819437,0.0653978384623
2143,25.4271057287,-21.5207117987,4,2143,7.91754002293,535,174.24436315,0.0511982681194
2147,20.4852861,-21.5386579653,4,2147,8.17659285141,536,143.039621546,22.2659004522
2151,24.1384447934,-21.5661767822,4,2151,8.03794560442,537,271.622840614,5.03869158265
2155,23.7063898506,-21.5197749888,4,2155,8.0514327205,538,293.379994712,0.244610014905
2159,21.5397210446,-21.2091813239,4,2159,8.37336828571,539,166.250048818,0.512405934137
2163,25.9984515794,-21.4707725591,4,2163,7.98746504992,540,147.718656344,0.0106300698036
2167,25.1557228673,-21.4712627471,4,2167,8.06354731646,541,232.978126394,0.987009530519
2171,22.8545711078,-21.5747549108,4,2171,7.94202504419,542,336.396241084,0.0773943584238
2175,25.9922738687,-21.605131594,4,2175,8.09087555835,543,118.05562491,0.128654178148
2179,22.4205034771,-21.5712846335,4,2179,7.93642071166,544,218.648495606,0.0156836651708
2183,22.6095815557,-21.2572109589,4,2183,8.14243255518,545,286.902965714,0.144250717897
2187,24.1306803046,-21.257074871,4,2187,8.26137662017,546,292.559817126,0.833873602898
2191,21.5848499603,-21.6143024369,4,2191,7.89261266959,547,95.7529825337,1.27993636003
2195,22.6467546186,-21.5016901549,4,2195,7.935076866,548,183.267924029,0.0146648099521
2199,24.0309316181,-21.4097139037,4,2199,7.91803745257,549,128.619220596,0.34405367649
2203,21.4570688715,-21.4232722827,4,2203,8.33216450898,550,275.790050639,0.0654636112032
2207,22.67627378,-21.5994549843,4,2207,8.38271368333,551,243.95372378,0.710595761055
2211,20.5773862346,-21.6721401805,4,2211,8.15483062712,552,327.646624816,22.1082855957
2215,25.6965116847,-21.3017045259,4,2215,7.98922696496,553,310.901052602,0.109748872181
2219,23.6821989928,-21.6347976097,4,2219,8.3567137567,554,82.1207527516,1.13736343058
2223,20.8413115096,-21.5012542505,4,2223,8.21728694066,555,210.776689896,0.0557317482828
2227,23.3370842349,-21.3187946829,4,2227,8.28597818759,556,36.5684309002,0.403543628096
2231,20.4453607577,-21.35738648,4,2231,8.14562885995,557,299.455368298,0.16831271762
2235,22.6939061904,-21.4957521708,4,2235,8.28407354956,558,113.744514777,0.316791515742
2239,25.010916117,-21.3003540162,4,2239,8.05740165585,559,296.69406257,0.0288365476614
2243,23.8799825472,-21.2033762766,4,2243,7.94662827937,560,293.871573843,0.0166584652692
2247,22.3864496125,-21.459665394,4,2247,8.34205418502,561,134.613974912,1.97790142431
2251,23.8667699774,-21.2575733495,4,2251,7.89207694865,562,238.351982153,0.262705419197
2255,25.564935824,-21.4396287748,4,2255,7.9306888129,563,358.919429978,15.5038565715
2259,21.3607432828,-21.5059129093,4,2259,7.9559584833,564,194.500050797,0.761329091815
2263,25.3822106717,-21.2045968005,4,2263,8.35825849828,565,167.191980385,11.3725437521
2267,21.5300291505,-21.3215103336,4,2267,8.0407787279,566,264.777860606,29.6813620318
2271,23.7310161954,-21.6323049191,4,2271,7.99665449549,567,265.831835575,0.109974035111
2275,20.887300732,-21.4295696848,4,2275,8.01808408424,568,334.501668856,1.1028276365
2279,22.9626598189,-21.5102493587,4,2279,7.93773540491,569,146.60633436,1.05934392097
2283,25.6866269795,-21.4523055849,4,2283,8.09086336045,570,238.819938499,0.270599606084
2287,22.704349485,-21.3222278037,4,2287,8.25563741526,571,330.436037404,0.559487261217
2291,24.3706198412,-21.5312930212,4,2291,8.21406050734,572,207.294277048,0.19699094135
2295,22.8659855346,-21.3994477432,4,2295,8.01542309154,573,87.1964358727,0.0242402286066
2299,20.3405023452,-21.5806371335,4,2299,8.01072556564,574,2.01747236371,27.6030643177
2303,22.8824375097,-21.4787510363,4,2303,8.13781593653,575,254.62974222,1.36878351983
2307,21.5846149649,-21.2554372565,4,2307,8.32242533706,576,317.096567388,0.230351080404
2311,25.8300648235,-21.3315708934,4,2311,8.20700874135,577,216.900661056,0.113912059155
2315,24.7264220335,-21.5185779006,4,2315,8.26724708862,578,271.823548115,0.105318583234
2319,25.3054797662,-21.561528761,4,2319,8.10938744186,579,322.151600007,4.1179668833
2323,23.4727462204,-21.3985004758,4,2323,8.09010478764,580,113.554600316,0.0123897237521
2327,25.8741457026,-21.4624915602,4,2327,8.25146085716,581,6.12622537084,0.0106928169591
2331,25.3820902243,-21.2042855764,4,2331,8.07659787861,582,77.9750211963,7.8164815309
2335,22.7718982262,-21.5519745292,4,2335,8.16622594642,583,191.561006656,0.293659888184
2339,23.5703830001,-21.2395934288,4,2339,7.93018833384,584,175.49466256,0.171709040659
2343,21.7790201654,-21.5826962265,4,2343,8.1871284535,585,104.234301401,0.149402676738
2347,22.5169034135,-21.2993234246,4,2347,8.03047165372,586,347.212615033,0.0440911055966
2351,20.2829759788,-21.2673530984,4,2351,8.26136111963,587,341.795768623,0.569200325722
2355,24.3554894167,-21.6025013247,4,2355,8.04329411496,588,38.099705088,19.4160135038
2359,22.0592966537,-21.4779178378,4,2359,8.26883171391,589,68.9194467282,0.69373068395
2363,22.6342270132,-21.344513913,4,2363,8.00317826499,590,261.932506857,0.0506140690791
2367,22.3868915947,-21.4923496175,4,2367,7.89343352453,591,53.2095641139,8.08470235695
2371,25.1746900828,-21.6465568797,4,2371,7.96014539436,592,312.764581852,1.48020414186
2375,21.6656858461,-21.3162245063,4,2375,8.03788676164,593,357.436785788,0.0193541299572
2379,23.6683530822,-21.4560727607,4,2379,7.98724694852,594,131.898881738,3.24252842828
2383,21.3147926984,-21.6077480353,4,2383,8.16444199626,595,76.0869916062,0.0160042736457
2387,21.8384877769,-21.6743478796,4,2387,7.99493217965,596,181.134901535,0.251671401327
2391,24.4064492783,-21.4397555862,4,2391,8.27949488717,597,338.89590858,1.05006699526
2395,23.1431367646,-21.5538720822,4,2395,8.13233255243,598,253.952817257,0.105391699193
2399,22.5139730262,-21.2922103679,4,2399,8.21023115576,599,63.8527402548,5.01209712928
2403,21.5810227801,-21.6212293395,4,2403,7.97385102262,600,335.996096261,0.0123654577935
2407,20.388570089,-21.691798202,4,2407,8.35234518505,601,61.0137254345,0.0315510150034
2411,20.1927171533,-21.2461122791,4,2411,8.24871457974,602,48.8460690859,0.266872614556
2415,24.9455100041,-21.4934356263,4,2415,7.96399748147,603,213.982957286,16.1889295551
2419,24.1219946681,-21.273177897,4,2419,8.25180978925,604,228.278565921,0.0414955607498
2423,24.5904105186,-21.4148491313,4,2423,7.98321207511,605,26.3277965922,0.0312446199626
2427,23.707865229,-21.259548494,4,2427,8.30484040064,606,39.3169454536,0.0413156673363
2431,20.3408471408,-21.2265701902,4,2431,7.98941187789,607,75.6303813452,17.3090868286
2435,24.0611432258,-21.6576509084,4,2435,8.37029523599,608,153.229142101,1.56602457382
2439,20.9045826217,-21.5603285162,4,2439,8.16219791463,609,174.671889752,6.3306726664
2443,25.7902019239,-21.608458406,4,2443,8.00143144774,610,269.428675989,0.139046433314
2447,25.7140306606,-21.2219925059,4,2447,7.99672061532,611,319.717206442,1.84400240894
2451,25.7803289632,-21.3474879027,4,2451,8.20303445356,612,100.560953715,20.6134232203
2455,22.6066059938,-21.2369898264,4,2455,8.20501412945,613,173.931724844,6.43013621406
2459,23.86710626,-21.2073681707,4,2459,8.04162645106,614,168.327684889,0.0525389508877
2463,20.4713102667,-21.3041055132,4,2463,8.29820572824,615,8.19610311168,0.0869303075907
2467,25.3234262757,-21.2606737688,4,2467,8.09911280536,616,100.480607256,8.9949454268
2471,24.3595933161,-21.2295882111,4,2471,8.29696029888,617,21.8730837925,0.132191402935
2475,21.9306322222,-21.3953263111,4,2475,8.02257781241,618,191.956396758,0.119827742376
2479,23.0437292366,-21.2888557609,4,2479,8.38044435166,619,134.167874392,7.16765042795
2483,21.1809776697,-21.212845156,4,2483,8.32619494255,620,294.586255984,0.400128858602
2487,23.7776567062,-21.464301095,4,2487,8.11426839748,621,279.283513158,0.148954028717
2491,25.9341800992,-21.591651589,4,2491,8.05764647075,622,197.273672095,0.188786035958
2495,21.6394467013,-21.3673226483,4,2495,7.90486487755,623,298.998948431,0.0962482812748
2499,20.3346715239,-21.6702217982,4,2499,8.38410530981,624,123.401905507,9.74907748815
2503,20.5671815905,-21.5452135365,4,2503,8.23192422919,625,3.1706972033,5.71590157775
